title,price,rating,reviews_count,availability,is_best_seller,product_link,img_link,total_ratings,total_reviews,total_positive_ratings,total_positive_reviews,total_critical_ratings,total_critical_reviews,5_star_percent,4_star_percent,3_star_percent,2_star_percent,1_star_percent
"IZI Click 5K 30FPS Affordable Action Camera for Beginners | Wide Angle 170° HD, EIS Stabilization | Moto Vlog, Dashcam, 30m Waterproof Design | External Mic Support,15+ Accessories|1 Year Warranty",6999,3.8,6,In stock,False,https://www.amazon.in/IZI-Affordable-Stabilization-Waterproof-Accessories/dp/B0C62GCCPC/ref=sr_1_19?keywords=Camera&qid=1692376359&sr=8-19,https://m.media-amazon.com/images/I/4109zzUF0qL._SX300_SY300_QL70_ML2_.jpg,0,0,0,0,0,0,70,0,0,0,30
Qubo Smart 360 WiFi CCTV Security Camera for Home from Hero Group | 2MP 1080p Full HD| Mobile App | Two Way Talk | Night Vision | Cloud & SD Card Recording | Made in India | Alexa & OK Google |,2290,4.0,5525,In stock,False,https://www.amazon.in/Smart-Camera-Coverage-Intruder-Google/dp/B09LD3116F/ref=sr_1_20?keywords=Camera&qid=1692376359&sr=8-20,https://m.media-amazon.com/images/I/31R3Qf2nO0L._SX300_SY300_QL70_ML2_.jpg,5525,2803,4338,2234,1187,569,56,21,6,4,13
TECHDASH® Outdoor Camcorder Action Camera Waterproof 4K Sport Camera for Bike Cycling Accessories,2199,3.0,6,In stock,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjEwMjYzMTQ4Nzk0OjE2OTIzNzYzNTk6c3BfYnRmOjIwMTEyODQ3ODUxMjk4OjowOjo&url=%2FTECHDASH%25EF%25BF%25BD-Outdoor-Camcorder-Waterproof-Accessories%2Fdp%2FB0B7RWB74H%2Fref%3Dsr_1_21_sspa%3Fkeywords%3DCamera%26qid%3D1692376359%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/41ijruG+25L._SX300_SY300_.jpg,0,0,0,0,0,0,45,0,0,21,34
"Blessbe BB128, Kids Digital Camera with 2"" Screen Child Real Camera for Children's Cute Digital Camcorder Video Recorder (Fuschia)",899,3.2,18,,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjEwMjYzMTQ4Nzk0OjE2OTIzNzYzNTk6c3BfYnRmOjIwMDgwMTQ0MDg3MDk4OjowOjo&url=%2FBlessbe-Childrens-Camcorder-Recorder-BB128%2Fdp%2FB0B9K55FCW%2Fref%3Dsr_1_22_sspa%3Fkeywords%3DCamera%26qid%3D1692376359%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/41lUNe0F21L._SY300_SX300_QL70_ML2_.jpg,18,7,11,4,7,3,36,16,7,14,26
Fujifilm instax Wide 300 Instant Camera (Black),6499,4.2,796,In stock,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDY2NDU4OTY1MTE0Mjg4OjE2OTIzNzYzNTk6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDk2NjEwNzg4Njk4OjowOjo&url=%2FFujifilm-INSTAX-300-Instant-Camera%2Fdp%2FB00OT7W7BA%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26cv_ct_cx%3DCamera%26keywords%3DCamera%26pd_rd_i%3DB00OT7W7BA%26pd_rd_r%3D36a5d903-6b3c-49db-a87d-9b7845657f55%26pd_rd_w%3DPAtO9%26pd_rd_wg%3DxkdT1%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DNYBWP0N6PH42VQPAEG36%26qid%3D1692376359%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/41bBSxlKktL._SY300_SX300_QL70_ML2_.jpg,796,202,649,133,147,69,63,14,9,2,11
Fujifilm Instax Square SQ1 Camera - Chalk White,9299,4.5,2093,In stock,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDY2NDU4OTY1MTE0Mjg4OjE2OTIzNzYzNTk6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDk2NjEwNzg5MTk4OjoxOjo&url=%2FFujifilm-Instax-Square-SQ1-Camera%2Fdp%2FB08H87XDP3%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26cv_ct_cx%3DCamera%26keywords%3DCamera%26pd_rd_i%3DB08H87XDP3%26pd_rd_r%3D36a5d903-6b3c-49db-a87d-9b7845657f55%26pd_rd_w%3DPAtO9%26pd_rd_wg%3DxkdT1%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DNYBWP0N6PH42VQPAEG36%26qid%3D1692376359%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/31bJLfAgYhL._SX300_SY300_QL70_ML2_.jpg,2093,228,1896,165,197,63,75,13,5,2,5
Fujifilm Instax Square Link Smartphone Instant Photo Printer - White,13399,4.7,98,In stock,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDY2NDU4OTY1MTE0Mjg4OjE2OTIzNzYzNTk6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTQ3OTEwOTg0OTk4OjoyOjo&url=%2FFujifilm-Instax-Smartphone-Instant-Printer%2Fdp%2FB0BGY52ZF4%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26cv_ct_cx%3DCamera%26keywords%3DCamera%26pd_rd_i%3DB0BGY52ZF4%26pd_rd_r%3D36a5d903-6b3c-49db-a87d-9b7845657f55%26pd_rd_w%3DPAtO9%26pd_rd_wg%3DxkdT1%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DNYBWP0N6PH42VQPAEG36%26qid%3D1692376359%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/31tmrq+I7vL._SX300_SY300_.jpg,0,0,0,0,0,0,81,12,2,0,5
Fujifilm Instax Square SQ40 Black,12999,4.6,3,In stock,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDY2NDU4OTY1MTE0Mjg4OjE2OTIzNzYzNTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAyOTY3NzUwMzEzMjo6Mzo6&url=%2FFujifilm-Instax-Square-SQ40-Black%2Fdp%2FB0C5JPYF86%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26cv_ct_cx%3DCamera%26keywords%3DCamera%26pd_rd_i%3DB0C5JPYF86%26pd_rd_r%3D36a5d903-6b3c-49db-a87d-9b7845657f55%26pd_rd_w%3DPAtO9%26pd_rd_wg%3DxkdT1%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DNYBWP0N6PH42VQPAEG36%26qid%3D1692376359%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/41yII-8UKSL._SX300_SY300_QL70_ML2_.jpg,0,0,0,0,0,0,62,38,0,0,0
Fujifilm Instax Mini LiPlay Hybrid Instant Camera (Blush Gold),10499,4.4,3823,In stock,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDY2NDU4OTY1MTE0Mjg4OjE2OTIzNzYzNTk6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDk2NjgxMjIxNTk4Ojo0Ojo&url=%2FFujifilm-Instax-LiPlay-Hybrid-Instant%2Fdp%2FB07STF9PQJ%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26cv_ct_cx%3DCamera%26keywords%3DCamera%26pd_rd_i%3DB07STF9PQJ%26pd_rd_r%3D36a5d903-6b3c-49db-a87d-9b7845657f55%26pd_rd_w%3DPAtO9%26pd_rd_wg%3DxkdT1%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DNYBWP0N6PH42VQPAEG36%26qid%3D1692376359%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/41BqMCQd7VL._SX300_SY300_QL70_ML2_.jpg,3823,518,3516,417,307,101,68,18,5,2,6
Canon EOS 1500D 24.1 Digital SLR Camera (Black) with EF S18-55 is II Lens,41989,4.4,9622,In stock,True,https://www.amazon.in/Canon-1500D-Digital-Camera-S18-55/dp/B07BS4TJ43/ref=sxbs_aspa_sqa?c_c=1893049560&content-id=amzn1.sym.0d720a88-7fe1-4d78-809b-2e64f0a24a26%3Aamzn1.sym.0d720a88-7fe1-4d78-809b-2e64f0a24a26&cv_ct_cx=Camera&keywords=Camera&pd_rd_i=B07BS4TJ43&pd_rd_r=36a5d903-6b3c-49db-a87d-9b7845657f55&pd_rd_w=QLEOQ&pd_rd_wg=xkdT1&pf_rd_p=0d720a88-7fe1-4d78-809b-2e64f0a24a26&pf_rd_r=NYBWP0N6PH42VQPAEG36&qid=1692376359&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-465c17cd-1aa5-42d8-a3c3-dba481fdef42,https://m.media-amazon.com/images/I/51UHoxzInpL._SY300_SX300_QL70_ML2_.jpg,9622,2796,8486,2410,1136,386,63,24,6,2,5
